0.618137,0.658036,0.634119
0.130715,0.181982,0.283025
0.252253,0.214626,0.112897
0.589130,0.802091,0.433185
0.327358,0.318039,0.357039
0.338551,0.542190,0.356462
0.789177,0.628302,0.683616
0.578720,0.602637,0.549702
0.353571,0.444646,0.423288
0.954789,0.950929,0.954600
0.644796,0.750345,0.542328
0.215182,0.266933,0.313583
0.570100,0.470846,0.127691
0.394591,0.432436,0.377136
0.665950,0.797140,0.681608
0.392081,0.554542,0.536903
0.643656,0.402959,0.414713
0.449177,0.468594,0.436359
0.286543,0.437283,0.516946
0.497257,0.441480,0.621393
0.375459,0.360611,0.497078
0.481348,0.422636,0.458888
0.481174,0.495120,0.369173
0.190638,0.318032,0.446922
0.629782,0.293686,0.354827
0.353431,0.492086,0.308323
0.562876,0.446376,0.557066
0.610281,0.588981,0.938248
0.524717,0.322442,0.395154
0.457127,0.198034,0.317730
0.229704,0.346711,0.350735
0.648425,0.732227,0.664895
0.624525,0.623556,0.686980
0.848484,0.690586,0.754227
0.671053,0.616021,0.613669
0.415212,0.553405,0.261332
0.811770,0.829749,0.794006
0.232189,0.190092,0.337049
0.616966,0.763668,0.727539
0.503544,0.456294,0.676401
0.504640,0.500931,0.718516
0.040307,0.025904,0.037304
0.535546,0.796755,0.696744
0.397924,0.438420,0.415894
0.458216,0.514246,0.246139
0.847792,0.820084,0.833571
0.553874,0.574219,0.359547
0.534735,0.364708,0.572008
0.768800,0.842053,0.659758
0.676842,0.289752,0.530390
0.386581,0.469618,0.373922
0.546085,0.687782,0.571235
0.589950,0.617212,0.726873
0.504045,0.511216,0.718839
0.749453,0.468801,0.412258
0.509936,0.669501,0.489708
0.167084,0.346508,0.456547
0.356026,0.607110,0.326490
0.144502,0.275774,0.474185
0.480321,0.391701,0.467305
0.652253,0.176817,0.528044
0.758995,0.689298,0.796229
0.483866,0.323551,0.316872
0.318611,0.258072,0.332648
0.120670,0.141211,0.143149
0.157166,0.171253,0.237776
0.520873,0.465559,0.652315
